Data,Hora (UTC),Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Radiacao (KJ/m²),Chuva (mm)
22/03/2023,2100,"24,8",25,"24,5",83.0,85.0,83.0,"21,8","22,2","21,7","1005,1","1005,2",1005,"2,6",236.0,"7,6","402,8",0
22/03/2023,2200,"24,6","24,8","24,6",83.0,85.0,83.0,"21,5","21,9","21,5","1005,2","1005,4","1004,9","2,6",236.0,"5,9","132,7",0
22/03/2023,2300,"24,1","24,6","24,1",84.0,84.0,83.0,"21,3","21,6","21,2","1005,2","1005,6","1005,2","2,3",236.0,"5,7","3,4",0
23/03/2023,1100,"24,5","24,5","23,4",81.0,86.0,81.0,"21,1","21,3","20,8","1006,4","1006,4",1006,"2,3",123.0,"4,1","144,5",0
23/03/2023,1200,"25,8","25,9","24,5",79.0,82.0,77.0,"21,8",22,21,"1007,5","1007,5","1006,4","2,7",134.0,"4,5","872,2",0
23/03/2023,1300,"27,2","27,3","25,8",72.0,79.0,70.0,"21,6",22,21,"1008,4","1008,4","1007,5","2,8",126.0,"5,7","1781,9",0
23/03/2023,1400,"27,5","27,8","26,9",71.0,73.0,70.0,"21,8","22,2","21,4","1008,5","1008,7","1008,4","2,8",128.0,"5,7","1558,3",0
23/03/2023,1500,"29,4","30,3","27,5",66.0,72.0,61.0,"22,3","22,7","21,4","1008,2","1008,6","1008,2",3,136.0,6,"2731,8",0
23/03/2023,1600,"30,6",31,29,64.0,66.0,60.0,23,23,"21,7","1007,4","1008,2","1007,4","2,9",170.0,"6,1","3085,1",0
23/03/2023,1700,"30,8","30,9","29,9",63.0,64.0,60.0,"22,9","22,9","21,9","1006,1","1007,4","1006,1","3,1",142.0,"6,7","2684,8",0
23/03/2023,1800,"32,1","32,1","30,1",57.0,65.0,57.0,"22,6","23,2","22,2",1005,"1006,1",1005,"3,2",152.0,"6,5","2580,5",0
23/03/2023,1900,"30,8","32,3","30,1",60.0,63.0,56.0,"22,1",23,"21,7",1004,1005,1004,3,152.0,"6,1","2006,8",0
23/03/2023,2000,"31,1","31,2","29,5",62.0,73.0,60.0,23,"24,3","22,2","1003,2",1004,"1003,2","2,1",46.0,"5,5","1057,1",0
23/03/2023,2100,"28,2",32,28,78.0,79.0,57.0,24,"24,1","21,8","1002,9","1003,2","1002,8","2,3",43.0,"6,8","1052,9","0,8"
23/03/2023,2200,"28,1","28,6","27,8",78.0,78.0,73.0,"23,9","23,9","23,1","1003,2","1003,2","1002,9","1,5",59.0,"4,7","344,1",0
23/03/2023,2300,"27,7","28,1","27,7",81.0,81.0,77.0,"24,1","24,1","23,7","1003,9","1003,9","1003,2","1,3",99.0,"2,9","6,9",0
24/03/2023,1100,"25,5","25,6","25,4",85.0,87.0,85.0,"22,7","23,2","22,7","1007,2","1007,2","1006,3","2,9",222.0,"7,9","91,7",0
24/03/2023,1200,"25,8","25,9","25,4",81.0,85.0,80.0,"22,2","22,7","22,1","1008,3","1008,3","1007,2","2,9",157.0,"6,5","437,1",0
24/03/2023,1300,"25,9","26,2","25,7",79.0,81.0,78.0,"21,9","22,4","21,9","1009,3","1009,3","1008,3","2,8",223.0,"5,8","656,7",0
24/03/2023,1400,"26,3","26,5","25,9",78.0,80.0,78.0,"22,2","22,5","21,9","1009,4","1009,5","1009,3","1,5",230.0,"5,3","703,2",0
24/03/2023,1500,"27,6","27,6","26,3",75.0,80.0,75.0,"22,9",23,"22,3","1008,4","1009,4","1008,4","2,1",112.0,"3,8",1275,0
24/03/2023,1600,"29,7","29,7","27,5",69.0,76.0,68.0,"23,5","23,9","22,6",1007,"1008,4",1007,"2,8",167.0,5,"2710,7",0
24/03/2023,1700,"31,1","31,7","29,6",63.0,70.0,62.0,"23,3","24,4","22,8","1005,9",1007,"1005,9","2,5",187.0,"5,5","3078,6",0
24/03/2023,1800,"29,7","32,4","28,1",74.0,79.0,58.0,"24,5","24,9","22,1","1004,4","1005,9","1004,4","0,8",166.0,6,"1671,9","0,4"
24/03/2023,1900,"28,7","31,3","28,7",72.0,74.0,64.0,"23,1","25,1","22,2","1003,6","1004,4","1003,6","1,7",37.0,5,"1683,1",0
24/03/2023,2000,"26,6","28,7","26,5",77.0,77.0,67.0,"22,1","23,2","21,5","1003,4","1003,6",1003,"2,4",106.0,"5,5","179,8",0
24/03/2023,2100,"25,9",27,"25,8",81.0,82.0,76.0,"22,5",23,"21,8","1003,1","1003,6","1003,1",1,174.0,"5,5","78,1",0
24/03/2023,2200,"26,4","26,6","25,9",83.0,83.0,81.0,"23,3","23,5","22,5","1003,3","1003,3",1003,"0,1",140.0,2,"182,4",0
24/03/2023,2300,"25,4","26,4","25,4",88.0,88.0,83.0,"23,3","23,4","23,1","1004,3","1004,3","1003,3","0,7",101.0,"1,9","4,3",0
25/03/2023,1100,25,"25,3","24,9",90.0,92.0,89.0,"23,2","23,6",23,"1007,1","1007,1","1006,3","2,7",188.0,"4,7","56,9","0,4"
25/03/2023,1200,"24,4",25,"24,2",92.0,93.0,90.0,23,"23,4",23,"1008,7","1008,7","1007,1","2,5",164.0,6,"87,3","8,8"
25/03/2023,1300,"24,1","24,4","23,6",93.0,93.0,91.0,"22,9",23,"22,2","1009,5","1009,5","1008,7","1,9",147.0,7,"33,5","6,4"
25/03/2023,1400,"24,2","24,5","24,1",92.0,93.0,92.0,"22,7","23,3","22,7","1009,7","1009,8","1009,5","3,4",98.0,"8,4","92,7","2,8"
25/03/2023,1500,"23,5","24,1","23,3",91.0,92.0,91.0,22,"22,5","21,8","1009,9",1010,"1009,7","2,9",102.0,"8,4","299,7",1
25/03/2023,1600,"24,4","24,4","23,5",88.0,92.0,87.0,"22,2","22,3",22,"1008,8","1009,9","1008,8","3,3",76.0,"8,3","735,6",0
25/03/2023,1700,"25,1","25,4","24,4",81.0,88.0,81.0,"21,6","22,5","21,6","1007,7","1008,8","1007,7","4,5",80.0,"7,8","1536,8",0
25/03/2023,1800,"26,3","26,3",25,78.0,82.0,77.0,"22,3","22,4","21,5","1006,3","1007,7","1006,3","3,3",80.0,"8,5","1768,3",0
25/03/2023,1900,"26,6","26,7","25,7",74.0,79.0,74.0,"21,6","22,3","21,4","1004,9","1006,4","1004,9","3,3",74.0,"8,5","1453,1",0
25/03/2023,2000,"27,7","27,8","26,5",70.0,75.0,69.0,"21,6","22,2","21,2","1004,6","1004,9","1004,6","2,6",21.0,"6,2","1385,4",0
25/03/2023,2100,"26,8","27,8","26,8",71.0,72.0,69.0,"21,2","21,8",21,"1003,6","1004,6","1003,6","2,1",1.0,"5,2","1038,1",0
25/03/2023,2200,"25,8","26,9","25,7",77.0,77.0,72.0,"21,5","21,7","21,3",1004,1004,"1003,6","2,2",310.0,"5,4","262,5",0
25/03/2023,2300,"25,1","25,8","25,1",81.0,81.0,77.0,"21,7","21,7","21,4","1005,2","1005,2",1004,"0,9",308.0,"3,8","2,9",0
26/03/2023,1100,"24,4","24,4","23,8",91.0,92.0,91.0,"22,9","22,9","22,3","1008,2","1008,2","1007,7","0,5",112.0,"1,7","87,2",0
26/03/2023,1200,"26,6","26,6","24,4",83.0,91.0,82.0,"23,5","23,6","22,9",1009,1009,"1008,2","1,6",115.0,"3,2","851,7",0
26/03/2023,1300,"27,7","27,7","26,4",77.0,83.0,77.0,"23,4","23,7","22,6","1009,6","1009,6",1009,"0,8",71.0,"2,9","1140,3",0
26/03/2023,1400,"29,8","29,8","27,7",70.0,78.0,70.0,"23,8","23,8","22,6","1009,6","1009,8","1009,6","0,7",133.0,"2,9","2246,2",0
26/03/2023,1500,"30,1","30,4","28,7",73.0,75.0,68.0,"24,6","24,7","23,2","1009,1","1009,6","1009,1",1,203.0,"4,1","2582,7",0
26/03/2023,1600,"30,4","31,2","29,7",67.0,74.0,64.0,"23,5","25,2","23,2","1008,3","1009,1","1008,3","1,9",162.0,"4,2","2570,7",0
26/03/2023,1700,"29,8","31,7","29,7",66.0,67.0,59.0,"22,7","24,1","22,4","1006,5","1008,3","1006,5","2,6",133.0,"5,7","2230,9",0
26/03/2023,1800,"31,9","32,3","29,7",56.0,66.0,55.0,"22,1","24,7","21,4","1005,1","1006,5","1005,1","3,5",160.0,"6,6","2814,8",0
26/03/2023,1900,"30,2","32,6","30,2",59.0,59.0,51.0,"21,3","22,1","20,8","1004,3","1005,1","1003,9","3,8",98.0,"7,5","2207,8",0
26/03/2023,2000,"25,2","30,1","25,1",85.0,86.0,59.0,"22,6","23,1","21,1","1003,9","1004,4","1003,9","3,8",78.0,"9,3",493,"0,2"
26/03/2023,2100,"27,3","27,6","25,1",79.0,86.0,75.0,"23,3","23,3","22,2",1004,1004,"1003,6","2,1",46.0,7,"630,4","0,2"
26/03/2023,2200,"26,2","27,3","26,2",80.0,81.0,75.0,"22,5","23,6",22,"1004,7","1004,7",1004,"2,6",46.0,"7,2","95,9",0
26/03/2023,2300,"25,8","26,4","25,7",81.0,81.0,79.0,"22,2","22,6",22,"1005,7","1005,7","1004,7","1,6",18.0,"4,7",2,0
27/03/2023,1100,"24,6","24,6","24,1",90.0,92.0,90.0,23,23,"22,8","1007,9","1007,9","1007,2",0,62.0,"1,1","87,5",0
27/03/2023,1200,"26,9","26,9","24,7",84.0,90.0,84.0,24,24,23,"1008,8","1008,8","1007,9","1,5",182.0,"2,9","481,6",0
27/03/2023,1300,28,28,"26,9",80.0,84.0,79.0,"24,4","24,5","23,4","1009,4","1009,4","1008,8","0,9",217.0,3,"1273,1",0
27/03/2023,1400,"28,9","28,9","27,7",76.0,81.0,76.0,"24,3","24,6","23,6","1009,4","1009,6","1009,4","1,1",209.0,"3,3","1479,3",0
27/03/2023,1500,"29,3","29,5","28,6",73.0,76.0,70.0,24,"24,3",23,"1009,1","1009,4","1009,1","1,4",210.0,"3,3","1607,4",0
27/03/2023,1600,"30,1",31,29,61.0,73.0,60.0,"21,7","24,2","21,7","1007,8","1009,1","1007,8","1,8",153.0,"3,8","2207,9",0
27/03/2023,1700,"31,2","31,6",30,53.0,64.0,52.0,"20,5","22,9","19,9","1005,9","1007,8","1005,9","3,6",132.0,"6,8","3281,2",0
27/03/2023,1800,"31,9","32,2","30,7",52.0,56.0,51.0,"20,9","21,6","20,4","1004,2","1005,9","1004,2","3,5",168.0,"6,8","3105,5",0
27/03/2023,1900,"32,1","32,5","31,3",50.0,55.0,49.0,"20,4","21,8","20,3","1003,3","1004,2","1003,3","2,6",145.0,"6,2","2616,7",0
27/03/2023,2000,"32,9",33,32,40.0,50.0,39.0,"17,4","20,5","17,1","1002,8","1003,3","1002,8","2,3",135.0,"5,7","1954,5",0
27/03/2023,2100,"31,9",33,"31,7",46.0,47.0,39.0,"18,7","19,2","17,1",1003,1003,"1002,8","2,3",113.0,"4,7","1172,2",0
27/03/2023,2200,"29,8","32,1","29,8",64.0,64.0,45.0,"22,2","22,2","18,5","1004,1","1004,2",1003,"2,1",342.0,"4,2","207,6",0
27/03/2023,2300,"27,2","29,8","27,2",76.0,76.0,64.0,"22,6",23,"22,2","1005,8","1005,8","1004,1",4,349.0,"7,3","0,9",0
28/03/2023,1100,"24,6","24,6","24,4",91.0,93.0,91.0,23,"23,3",23,"1007,2","1007,2","1006,3","1,3",247.0,2,"63,4",0
28/03/2023,1200,"25,8","25,8","24,6",80.0,91.0,80.0,"22,2","23,1","21,9","1007,8","1007,8","1007,2",2,193.0,"4,2","397,3",0
28/03/2023,1300,"26,7","26,7","25,8",80.0,81.0,79.0,"22,9",23,"22,2","1008,4","1008,4","1007,8","1,7",145.0,"3,5","846,4",0
28/03/2023,1400,"28,2","28,4","26,5",76.0,81.0,73.0,"23,6","23,8","22,7","1008,8","1008,8","1008,4","1,2",185.0,4,"1754,7",0
28/03/2023,1500,"30,3","30,3","27,8",69.0,77.0,68.0,"23,9","24,3","22,8","1008,3","1008,8","1008,3","2,1",182.0,4,"2357,4",0
28/03/2023,1600,"30,1","30,8","29,5",67.0,71.0,66.0,"23,3","24,6","22,8",1007,"1008,3",1007,"1,5",208.0,4,"3267,2",0
28/03/2023,1700,"30,8",32,"29,6",66.0,70.0,59.0,"23,6","24,6","22,4","1005,5",1007,"1005,5","3,1",163.0,6,"3181,5",0
28/03/2023,1800,"29,4","30,8","28,8",68.0,72.0,65.0,"22,8","24,4","22,5","1004,4","1005,5","1004,4","1,4",128.0,"6,3","1436,3",0
28/03/2023,1900,"31,4","31,8","28,9",57.0,71.0,57.0,"21,9","23,5","21,4","1003,5","1004,4","1003,5","1,5",168.0,"3,8","2011,5",0
28/03/2023,2000,"30,6","31,7","30,4",55.0,59.0,52.0,"20,5","22,1","19,7","1003,2","1003,5","1002,8","1,4",94.0,4,"1603,7",0
28/03/2023,2100,30,"30,8",30,60.0,62.0,55.0,"21,4","22,1","20,5","1003,5","1003,8","1003,2","1,9",121.0,"3,4","514,9",0
28/03/2023,2200,"26,8","30,1","26,8",70.0,71.0,60.0,"20,9","22,8","20,4","1004,4","1004,4","1003,5","2,1",357.0,"9,9","110,1",0
28/03/2023,2300,"26,8","26,9","26,5",84.0,85.0,70.0,"23,9","23,9",21,"1005,4","1005,4","1004,3","1,7",26.0,"4,7","0,5",0
29/03/2023,1100,26,26,"24,7",83.0,90.0,83.0,23,"23,4",23,1007,1007,"1006,2","1,3",123.0,"2,5","106,9",0
29/03/2023,1200,"26,6","26,9",26,79.0,83.0,78.0,"22,7","23,2","22,3","1007,7","1007,7","1006,9","0,6",113.0,"2,6","427,4",0
29/03/2023,1300,"28,6","28,7","26,6",72.0,79.0,72.0,"23,1","23,6","22,1","1008,2","1008,2","1007,7","1,2",150.0,"3,4","1111,5",0
29/03/2023,1400,30,30,"28,5",71.0,73.0,66.0,"24,1","24,1","21,9","1008,5","1008,5","1008,2","2,1",185.0,"4,6","2393,4",0
29/03/2023,1500,"29,8","31,6","29,6",66.0,71.0,60.0,"22,9","24,1",22,"1007,8","1008,5","1007,8","2,3",202.0,"4,9","2524,4",0
29/03/2023,1600,"30,8","31,3","29,4",61.0,67.0,60.0,"22,4","23,6",22,"1006,7","1007,8","1006,7","2,3",138.0,"4,9","2034,5",0
29/03/2023,1700,"31,8","32,3","30,6",56.0,62.0,53.0,"22,1","22,8","21,1","1004,9","1006,7","1004,9",3,179.0,"5,8","3284,5",0
29/03/2023,1800,"32,1","33,3","30,9",53.0,60.0,51.0,"21,5","23,2","21,2","1003,9","1004,9","1003,8","2,5",185.0,"5,2","2574,5",0
29/03/2023,1900,"32,3","32,9","31,2",52.0,58.0,50.0,"21,3","22,8","20,6",1003,"1003,9",1003,"2,7",129.0,"5,1","2209,8",0
29/03/2023,2000,"28,6","32,5","28,3",71.0,71.0,50.0,"22,7","22,8","20,6","1002,8","1003,4","1002,8","1,9",17.0,"7,4","566,1",0
29/03/2023,2100,"29,5","29,9","28,6",68.0,71.0,64.0,"22,9","22,9",22,"1002,7","1002,8","1002,5","1,3",27.0,"3,3","357,1",0
29/03/2023,2200,"28,9",30,"28,9",67.0,69.0,64.0,"22,2","23,1","22,2","1003,6","1003,6","1002,7","1,6",360.0,"3,3","187,8",0
29/03/2023,2300,"28,1","28,9","28,1",76.0,76.0,67.0,"23,5","23,5","22,2","1004,3","1004,3","1003,6","1,3",209.0,"3,8","1,3",0
30/03/2023,500,"24,7","25,4","24,7",91.0,92.0,90.0,"23,2","23,9",23,"1006,6","1007,1","1006,6","1,7",115.0,"4,3","0,1",3
30/03/2023,800,"24,2","24,8","24,2",88.0,92.0,88.0,"22,2","23,4","22,1","1005,6","1005,9","1005,6","1,3",299.0,"3,5","0,3",0
30/03/2023,1100,"24,8","24,8","24,4",90.0,91.0,90.0,23,23,"22,7","1007,4","1007,4","1006,6","0,3",126.0,"1,2",83,0
30/03/2023,1200,"26,4","26,4","24,8",84.0,90.0,84.0,"23,5","23,6","22,9","1008,5","1008,5","1007,4","1,2",107.0,"2,6","434,3",0
30/03/2023,1300,"28,1","28,1","26,4",78.0,84.0,78.0,"23,9","24,3","23,3",1009,1009,"1008,5","1,1",121.0,"2,8","1265,6",0
30/03/2023,1400,"28,6","29,5",28,77.0,78.0,70.0,"24,1","24,3",23,"1009,4","1009,5",1009,"2,2",150.0,"5,1","1961,1",0
30/03/2023,1500,"27,9","28,7","27,1",84.0,86.0,76.0,"24,9",25,"23,8",1009,"1009,4",1009,"2,3",133.0,"6,3","1002,4","0,2"
30/03/2023,1600,"26,7","29,5","26,4",86.0,86.0,73.0,"24,1","25,1","23,1","1008,4",1009,"1008,4","2,9",294.0,"5,8","1450,5","0,4"
30/03/2023,1700,"26,2","27,6","26,2",86.0,86.0,81.0,"23,6","24,6","23,5","1006,9","1008,4","1006,9","1,9",322.0,"5,8","1129,2","0,2"
30/03/2023,1800,"27,8",28,"26,1",77.0,86.0,76.0,"23,3",24,"23,2","1005,4","1006,9","1005,3","2,3",4.0,"4,1","783,6",0
30/03/2023,1900,28,28,"26,7",77.0,80.0,76.0,"23,6","23,7","22,8","1004,6","1005,4","1004,5","1,5",30.0,"4,5","959,1",0
30/03/2023,2000,"28,6","29,3","27,8",72.0,77.0,70.0,"23,1","23,9","22,7","1004,2","1004,6",1004,"1,9",55.0,"3,8",1055,0
30/03/2023,2100,"26,8","30,3","26,8",78.0,78.0,68.0,"22,7","24,2","22,4","1003,9","1004,2","1003,9","2,9",28.0,"6,8","794,6",0
30/03/2023,2200,"25,7","26,8","25,6",87.0,87.0,78.0,"23,5","23,5","22,7","1004,4","1004,4","1003,9","1,7",26.0,"5,8","93,2",0
30/03/2023,2300,"25,7",26,"25,7",87.0,87.0,87.0,"23,3","23,6","23,3","1005,5","1005,5","1004,4","0,8",47.0,"2,9","1,2",0
31/03/2023,1100,"24,4","24,4","23,9",86.0,89.0,86.0,"21,9","22,1","21,8","1008,3","1008,3","1007,7","1,7",83.0,"3,5",131,0
31/03/2023,1200,"26,7","26,7","24,4",75.0,86.0,75.0,"21,9","22,5","21,7","1009,3","1009,3","1008,3","1,9",76.0,"3,9","891,1",0
31/03/2023,1300,"28,5","28,5","26,6",69.0,75.0,67.0,"22,2","22,2","21,2","1009,8","1009,9","1009,3","1,9",67.0,"4,6","1827,5",0
31/03/2023,1400,"29,6","29,6","28,3",64.0,69.0,62.0,22,"22,2","21,1",1010,"1010,1","1009,8","2,5",74.0,"5,3","2409,4",0
31/03/2023,1500,"30,8","30,8","29,3",62.0,66.0,59.0,"22,8","22,9",21,"1009,3",1010,"1009,3","2,1",141.0,6,"2823,1",0
31/03/2023,1600,"30,8","31,7","30,2",60.0,63.0,58.0,22,"23,3","21,8","1008,4","1009,3","1008,4","2,7",158.0,"5,5","2585,2",0
31/03/2023,1700,"30,3",32,"30,3",60.0,62.0,57.0,"21,6",23,"21,4","1007,2","1008,4","1007,2","2,6",142.0,"5,5","2713,8",0
31/03/2023,1800,"31,2","32,3","30,3",57.0,62.0,53.0,"21,6","22,7","21,3","1005,2","1007,2","1005,2","2,9",151.0,"5,5","2528,9",0
31/03/2023,1900,"31,1","32,2","30,8",58.0,59.0,54.0,"21,8","22,4","21,3","1003,7","1005,2","1003,7","3,1",122.0,"5,9","2462,9",0
31/03/2023,2000,"30,8","32,4","30,8",59.0,60.0,54.0,"21,7","22,7","21,4",1003,"1003,7","1002,8","2,4",146.0,"6,1","1435,3",0
31/03/2023,2100,"29,7","30,8","29,7",65.0,66.0,58.0,"22,4","22,9","21,4","1003,6","1003,6",1003,"2,7",135.0,"5,3","352,9",0
31/03/2023,2200,"29,1","29,7","29,1",71.0,71.0,65.0,"23,2","23,3","22,4","1003,9",1004,"1003,6","1,6",142.0,"4,6","218,4",0
31/03/2023,2300,"28,6","29,1","28,6",72.0,72.0,69.0,"23,1","23,1","22,8","1004,4","1004,4","1003,9","1,4",117.0,"3,7","4,1",0
01/04/2023,800,"22,3","26,3",22,94.0,94.0,82.0,"21,3","24,7","20,9","1006,6","1007,4","1006,4","3,5",79.0,"13,9","1,5","12,8"
01/04/2023,1100,"23,4","23,4",23,91.0,91.0,90.0,"21,8","21,8","21,2",1008,1008,"1006,9",0,263.0,"4,2","76,3",0
01/04/2023,1200,"24,2","24,4","23,4",86.0,91.0,86.0,"21,7",22,"21,7","1008,8","1008,8",1008,"1,5",306.0,"2,4","343,6",0
01/04/2023,1300,"25,3","25,4","24,2",80.0,86.0,79.0,"21,6","22,1","21,4","1009,2","1009,3","1008,8","0,9",342.0,"2,4","604,5",0
01/04/2023,1400,"26,5","26,7","25,3",76.0,81.0,76.0,22,"22,4","21,4","1009,5","1009,6","1009,2","1,2",55.0,"2,8","962,3",0
01/04/2023,1500,28,"28,1","26,4",74.0,78.0,72.0,"22,9","23,4",22,"1008,8","1009,5","1008,8","0,5",95.0,"2,9","1804,6",0
01/04/2023,1600,"28,6","29,4",28,74.0,75.0,68.0,"23,4","23,7","22,2","1007,5","1008,8","1007,5","1,6",233.0,"3,9","2185,7",0
01/04/2023,1700,"29,5","30,5","28,5",69.0,75.0,68.0,"23,3","24,3",23,1006,"1007,5",1006,"2,7",126.0,"5,1","2316,7",0
01/04/2023,1800,"30,7","31,3","29,4",60.0,71.0,59.0,"22,1","23,9","21,7","1004,3",1006,"1004,3","3,5",59.0,"6,5","2195,8",0
01/04/2023,1900,"31,5","32,5","30,5",59.0,63.0,54.0,"22,4","23,2","21,5","1003,3","1004,3","1003,3","1,7",66.0,"6,9","2225,9",0
01/04/2023,2000,"30,7","32,2","30,3",62.0,64.0,53.0,"22,7",23,"21,2","1002,9","1003,3","1002,9","2,3",141.0,"5,4","1475,6",0
01/04/2023,2100,"29,4","30,9","29,4",68.0,69.0,62.0,23,"23,2","22,3","1003,5","1003,6","1002,9",2,148.0,"5,4","1089,9",0
01/04/2023,2200,"28,5","29,5","28,5",74.0,74.0,68.0,"23,5","23,6","22,9","1003,8",1004,"1003,5","1,1",155.0,"4,2","69,9",0
01/04/2023,2300,"27,6","28,5","27,6",79.0,79.0,74.0,"23,7",24,"23,5","1004,8","1004,8","1003,8","1,6",350.0,"3,3","0,3",0
02/04/2023,400,"22,4","25,7","22,4",94.0,94.0,84.0,"21,4","23,4","21,3","1008,7","1009,1","1008,4","2,2",1.0,"9,9","0,8","14,6"
02/04/2023,600,"22,2","22,7","22,1",91.0,94.0,91.0,"20,5","21,7","20,5","1007,9",1008,"1007,7","0,4",184.0,"3,1","0,1",4
02/04/2023,1100,"23,6","23,6","23,1",91.0,92.0,91.0,"22,1","22,1","21,7","1007,1","1007,1","1006,5","0,7",228.0,"3,8","92,5",0
02/04/2023,1200,"24,3","24,4","23,6",87.0,91.0,87.0,"22,1","22,4",22,"1008,4","1008,4","1007,1","1,5",192.0,"3,7",360,0
02/04/2023,1300,"24,3","24,3","23,9",85.0,88.0,85.0,"21,7","22,1","21,4","1009,6","1009,6","1008,4","1,9",174.0,"4,8","446,7",0
02/04/2023,1400,"24,6","24,6","24,1",83.0,85.0,82.0,"21,6","21,7","21,2","1010,2","1010,3","1009,6","1,4",174.0,"3,8","551,3",0
02/04/2023,1500,24,"24,6",24,84.0,85.0,80.0,"21,2","21,6","20,8","1010,2","1010,5","1010,2","2,4",142.0,"4,7","677,2",0
02/04/2023,1600,"25,8","25,9","23,9",80.0,86.0,79.0,22,"22,5","20,8","1009,2","1010,3","1009,2","1,2",155.0,"4,7","1452,6",0
02/04/2023,1700,"27,8","28,3","25,6",70.0,81.0,68.0,"21,8",23,"21,1","1007,7","1009,2","1007,7","1,9",187.0,"4,1","2567,1",0
02/04/2023,1800,"26,2","27,8","26,1",78.0,78.0,68.0,"22,1","22,1",21,"1006,4","1007,7","1006,4","1,2",184.0,"4,2","1323,5",0
02/04/2023,1900,"25,9","26,7","25,9",78.0,80.0,76.0,"21,8","22,6","21,6","1005,1","1006,4","1005,1","1,3",158.0,"3,8","1035,6",0
02/04/2023,2000,26,"26,1","25,7",79.0,80.0,77.0,"22,1","22,2","21,5","1004,5","1005,1","1004,4","1,2",128.0,"2,7","744,7",0
02/04/2023,2100,"26,5","26,8","25,8",78.0,80.0,77.0,"22,3","22,5","21,8","1004,4","1004,5","1004,2","2,3",129.0,"4,3","1014,7",0
02/04/2023,2200,"25,6","26,6","25,6",83.0,83.0,77.0,"22,5","22,6","21,9","1004,8","1004,8","1004,4","2,8",121.0,5,"207,1",0
02/04/2023,2300,"25,2","25,6","25,2",84.0,84.0,82.0,"22,4","22,4","22,3","1005,8","1005,8","1004,8","1,9",109.0,"4,8","1,7",0
03/04/2023,1100,"25,4","25,5",25,87.0,92.0,87.0,"23,1","23,6","23,1","1007,1","1007,1","1006,3","2,3",136.0,"3,8","83,6",0
03/04/2023,1200,"25,6","25,7","25,4",87.0,88.0,86.0,"23,3","23,4","23,1","1007,9","1007,9","1007,1",2,138.0,"4,1","345,3",0
03/04/2023,1300,"26,3","26,3","25,6",85.0,87.0,85.0,"23,5","23,6","23,3","1008,6","1008,6","1007,9","1,9",129.0,"3,6","411,1",0
03/04/2023,1400,"27,2","27,5","26,2",79.0,85.0,77.0,"23,3","23,8",23,"1008,6","1008,7","1008,6","2,6",109.0,"4,6","1011,5",0
03/04/2023,1500,"28,3","28,5","27,2",75.0,79.0,74.0,"23,4","23,8","22,6",1008,"1008,6",1008,"2,2",159.0,"4,7","1528,1",0
03/04/2023,1600,"29,4","29,5","27,9",68.0,76.0,68.0,"22,9","23,8","22,5","1006,9",1008,"1006,9","1,9",136.0,"4,9","2211,9",0
03/04/2023,1700,"30,8","30,8",29,63.0,69.0,63.0,23,"23,7","22,4","1005,3","1006,9","1005,3",3,163.0,"5,4","2606,7",0
03/04/2023,1800,"31,4","31,7","30,2",62.0,63.0,57.0,"23,2","23,2","21,6","1003,7","1005,3","1003,7","2,1",196.0,"5,3","2992,6",0
03/04/2023,1900,"30,9","32,1","30,5",57.0,62.0,56.0,"21,5",23,"21,3",1003,"1003,7",1003,"2,8",130.0,"5,3","2637,9",0
03/04/2023,2000,"28,7","31,1","28,2",68.0,70.0,57.0,"22,1","22,7","21,3","1002,3",1003,"1002,3","3,7",50.0,"7,3","1342,6",0
03/04/2023,2100,28,"29,7","27,9",71.0,71.0,60.0,"22,3","22,3","20,9","1002,2","1002,4","1002,1",3,85.0,"6,7","993,8",0
03/04/2023,2200,"26,6","28,2","26,6",79.0,79.0,71.0,"22,7","22,7","22,1","1003,1","1003,1","1002,3","1,6",25.0,"6,1","187,6",0
03/04/2023,2300,"26,1","26,6","26,1",84.0,84.0,79.0,"23,2","23,2","22,7","1003,8","1003,8","1003,1","2,3",26.0,4,"1,1",0
04/04/2023,1000,"24,8",25,"24,7",90.0,90.0,89.0,"23,1","23,1","22,9","1004,9","1004,9","1004,7","0,1",63.0,"1,5","0,1",0
04/04/2023,1100,"25,1","25,1","24,8",89.0,90.0,88.0,"23,1","23,2","22,9","1006,1","1006,1","1004,9","1,1",340.0,"2,3","61,8",0
04/04/2023,1200,"26,7","26,7","25,1",83.0,89.0,83.0,"23,6","23,6","23,2","1006,8","1006,8","1006,1","1,9",42.0,"3,8","545,5",0
04/04/2023,1300,"27,5","27,9","26,7",75.0,83.0,74.0,"22,6","23,5","22,6","1007,2","1007,2","1006,8","2,3",39.0,"5,2","1345,8",0
04/04/2023,1400,"28,7","28,7","27,2",69.0,75.0,69.0,"22,5","22,8","21,8","1007,9","1007,9","1007,2","2,2",46.0,"5,8","1341,6",0
04/04/2023,1500,"27,2","28,7","27,2",76.0,76.0,67.0,"22,7","22,7","21,8","1007,3","1007,9","1007,3","1,5",108.0,"3,9","930,9",0
